{-40.000000,80.000000,0.000000,336.123535,905.153320},
{-20.000000,80.000000,0.000000,432.812500,900.973633},
{0.000000,80.000000,0.000000,528.764160,898.149963},
{20.000000,80.000000,0.000000,623.738770,896.354248},
{40.000000,80.000000,0.000000,720.455322,895.347656},
{-60.000000,60.000000,0.000000,238.065247,810.660645},
{-40.000000,60.000000,0.000000,335.826660,806.376709},
{-20.000000,60.000000,0.000000,431.435791,803.155151},
{0.000000,60.000000,0.000000,526.676758,800.280518},
{20.000000,60.000000,0.000000,621.431885,797.779297},
{40.000000,60.000000,0.000000,716.785156,796.461182},
{60.000000,60.000000,0.000000,813.766113,796.046204},
{-80.000000,40.000000,0.000000,138.096680,717.224976},
{-60.000000,40.000000,0.000000,237.871094,713.796875},
{-40.000000,40.000000,0.000000,334.535645,710.242432},
{-20.000000,40.000000,0.000000,429.473389,707.514160},
{0.000000,40.000000,0.000000,524.554199,704.752441},
{20.000000,40.000000,0.000000,619.210815,702.304932},
{40.000000,40.000000,0.000000,713.963867,700.302734},
{60.000000,40.000000,0.000000,809.772461,698.799805},
{80.000000,40.000000,0.000000,907.897461,698.220093},
{-80.000000,20.000000,0.000000,137.220459,620.409180},
{-60.000000,20.000000,0.000000,236.121704,617.883789},
{-40.000000,20.000000,0.000000,332.453613,615.187622},
{-20.000000,20.000000,0.000000,427.682617,612.872559},
{0.000000,20.000000,0.000000,522.647461,610.322266},
{20.000000,20.000000,0.000000,616.879395,607.560547},
{40.000000,20.000000,0.000000,711.475830,605.208862},
{60.000000,20.000000,0.000000,806.766602,603.061646},
{80.000000,20.000000,0.000000,904.498047,601.563477},
{-80.000000,0.000000,0.000000,134.722656,524.108032},
{-60.000000,0.000000,0.000000,233.586426,522.379150},
{-40.000000,0.000000,0.000000,329.943359,520.271240},
{-20.000000,0.000000,0.000000,424.703613,517.704590},
{0.000000,0.000000,0.000000,519.829102,515.601074},
{20.000000,0.000000,0.000000,614.574219,513.280029},
{40.000000,0.000000,0.000000,708.966309,510.420929},
{60.000000,0.000000,0.000000,804.092041,508.076935},
{80.000000,0.000000,0.000000,902.069946,505.772919},
{-80.000000,-20.000000,0.000000,130.952148,427.737793},
{-60.000000,-20.000000,0.000000,229.633789,426.819336},
{-40.000000,-20.000000,0.000000,327.055725,425.150513},
{-20.000000,-20.000000,0.000000,422.377930,423.075317},
{0.000000,-20.000000,0.000000,517.172852,420.226074},
{20.000000,-20.000000,0.000000,611.754395,417.883789},
{40.000000,-20.000000,0.000000,706.426270,415.477539},
{60.000000,-20.000000,0.000000,802.118164,412.938965},
{80.000000,-20.000000,0.000000,900.335205,409.754395},
{-80.000000,-40.000000,0.000000,126.254387,330.076843},
{-60.000000,-40.000000,0.000000,226.290771,330.220093},
{-40.000000,-40.000000,0.000000,323.598633,329.240723},
{-20.000000,-40.000000,0.000000,418.720215,327.804688},
{0.000000,-40.000000,0.000000,513.842285,325.474121},
{20.000000,-40.000000,0.000000,609.453857,322.876953},
{40.000000,-40.000000,0.000000,704.088989,320.213745},
{60.000000,-40.000000,0.000000,800.612305,316.599609},
{80.000000,-40.000000,0.000000,899.688965,312.547363},
{-60.000000,-60.000000,0.000000,221.194702,231.743164},
{-40.000000,-60.000000,0.000000,319.539062,231.923828},
{-20.000000,-60.000000,0.000000,415.782715,230.721680},
{0.000000,-60.000000,0.000000,511.454559,228.896484},
{20.000000,-60.000000,0.000000,606.500977,226.162354},
{40.000000,-60.000000,0.000000,702.766113,223.056122},
{60.000000,-60.000000,0.000000,800.096436,219.090393},
{-40.000000,-80.000000,0.000000,314.736328,131.224365},
{-20.000000,-80.000000,0.000000,412.059235,130.770020},
{0.000000,-80.000000,0.000000,508.189087,129.455078},
{20.000000,-80.000000,0.000000,604.725098,126.927734},
{40.000000,-80.000000,0.000000,701.933594,122.837891},
{30.000000,10.000000,0.000000,663.097290,558.929199},
{27.750000,-9.250000,-66.000000,658.681641,462.160034},
{27.750000,-27.750000,-66.000000,655.680664,367.438965},
{-9.250000,-27.750000,-66.000000,467.850098,372.420898},
{-30.000000,-10.000000,0.000000,376.338623,471.643555},
{-10.000000,30.000000,0.000000,476.395020,658.642578},
{9.250000,27.750000,-66.000000,569.812988,652.845703}
