{-20.000000,20.000000,0.000000,427.682617,612.872559},
{0.000000,20.000000,0.000000,522.647461,610.322266},
{20.000000,20.000000,0.000000,616.879395,607.560547},
{-20.000000,0.000000,0.000000,424.703613,517.704590},
{0.000000,0.000000,0.000000,519.829102,515.601074},
{20.000000,0.000000,0.000000,614.574219,513.280029},
{-20.000000,-20.000000,0.000000,422.377930,423.075317},
{0.000000,-20.000000,0.000000,517.172852,420.226074},
{20.000000,-20.000000,0.000000,611.754395,417.883789},
{30.000000,10.000000,0.000000,663.097290,558.929199},
{27.750000,-9.250000,-66.000000,658.681641,462.160034},
{27.750000,-27.750000,-66.000000,655.680664,367.438965},
{-9.250000,-27.750000,-66.000000,467.850098,372.420898},
{-30.000000,-10.000000,0.000000,376.338623,471.643555},
{-10.000000,30.000000,0.000000,476.395020,658.642578},
{9.250000,27.750000,-66.000000,569.812988,652.845703}
